# Number of bins: 20
#
# Size [cm]:     2.000000e-01  2.548550e-01  3.247553e-01  4.138276e-01  5.273302e-01  6.719637e-01  8.562665e-01  1.091119e+00  1.390386e+00  1.771734e+00  2.257676e+00  2.876900e+00  3.665961e+00  4.671443e+00  5.952703e+00  7.585380e+00  9.665860e+00  1.231696e+01  1.569520e+01  2.000000e+01   2.000000e-01   2.548550e-01   3.247553e-01   4.138276e-01   5.273302e-01   6.719637e-01   8.562665e-01   1.091119e+00   1.390386e+00   1.771734e+00   2.257676e+00   2.876900e+00   3.665961e+00   4.671443e+00   5.952703e+00   7.585380e+00   9.665860e+00   1.231696e+01   1.569520e+01   2.000000e+01
#
# Time           Normalized dust force                                                                                                                                                                                                                                                                   Number of particles counted
#
0.000000e+00    -8.132773e-01  6.653749e-01 -7.808310e-02  2.526397e-01  5.728431e-01 -4.940551e-01  6.591032e-01 -4.812121e-03  3.131388e-02  6.315319e-01 -8.503874e-01  2.098053e-01 -5.025512e-01  1.143453e+00 -3.401496e-01  5.359188e-01  7.129200e-01 -4.289288e-01  9.283993e-01 -9.072449e-02          23596          23549          23585          23586          23607          23629          23657          23552          23555          23582          23580          23635          23614          23684          23599          23556          23625          23572          23636          23603
9.906603e-02    -3.119279e+00  1.612380e+00  2.742551e+00 -1.254823e+00  3.812227e+00  3.121197e+00 -2.950606e-02  1.201413e+00  4.573345e-01  2.875385e+00 -7.859881e-01  6.585771e-01 -1.800051e+00  3.856700e+00  1.009739e+00  1.528546e+00  8.586903e-01 -4.579346e-01  8.214335e-01  1.226353e+00          23560          23511          23553          23549          23569          23596          23632          23520          23528          23556          23532          23606          23591          23660          23581          23530          23599          23553          23621          23583
1.984174e-01    -8.433806e-01  4.290492e-01  1.075992e+00 -1.223663e+00  3.284505e+00  2.674319e-01  8.531327e-01  4.462374e-01  1.168520e+00 -5.665372e-01 -1.812421e-01  1.135996e+00 -7.724337e-01  1.465285e+00  1.026798e+00  4.065294e-01  1.676968e+00  4.298125e-02  2.690149e+00  4.271848e-01          23500          23448          23478          23479          23510          23537          23557          23436          23465          23484          23468          23544          23531          23611          23517          23485          23558          23527          23592          23558
2.996621e-01    -4.358596e-01  5.550105e-01  8.016641e-01 -1.349997e+00  2.786099e+00 -1.392596e+00  1.883370e+00  4.963484e-01  1.159334e+00 -1.461635e+00 -2.253187e-01  1.934669e+00 -2.945622e-02  4.263325e-02  1.026714e+00  3.970830e-01  2.541771e+00 -2.762006e-01  2.607584e+00  6.802410e-02          23426          23374          23401          23411          23443          23472          23492          23379          23398          23405          23392          23488          23460          23548          23446          23421          23505          23471          23544          23513
3.989928e-01    -1.090201e-01  5.604185e-01  3.089268e-01 -8.501106e-01  1.934844e+00 -1.905944e+00  1.567055e+00  9.280761e-01  4.871761e-01 -1.608006e+00 -8.165078e-01  1.783983e+00  4.282842e-02 -2.611359e-01  8.258527e-01  7.501716e-01  2.349373e+00 -9.322545e-01  1.859332e+00  8.423833e-01          23391          23317          23364          23376          23390          23424          23440          23333          23357          23355          23355          23446          23411          23507          23418          23379          23462          23432          23490          23452
4.983219e-01     3.897673e-01  6.168249e-01  3.966804e-01 -5.503890e-01  1.152675e+00 -1.603916e+00  5.321791e-01  1.183426e+00  4.450735e-01 -1.419746e+00 -1.179250e+00  1.096977e+00  1.484648e-01 -5.332743e-01  4.899016e-01  1.259223e+00  2.449738e+00 -9.728239e-01  9.415999e-01  1.649555e+00          23374          23308          23354          23355          23374          23413          23434          23321          23347          23341          23345          23439          23404          23498          23403          23385          23451          23420          23465          23410
5.995568e-01     9.751092e-02  4.901292e-01  4.918767e-01 -4.148554e-01  8.142062e-01 -8.325752e-01 -4.943705e-01  1.102834e+00  6.145713e-01 -1.039140e+00 -1.175343e+00  5.727748e-01  3.515515e-01 -3.309771e-01  7.057115e-01  1.849859e+00  2.288971e+00 -2.694059e-01  6.019101e-01  2.762248e+00          23396          23327          23374          23389          23402          23433          23459          23352          23358          23365          23383          23455          23422          23525          23422          23398          23471          23414          23480          23409
6.988724e-01    -4.218712e-01  3.632227e-01  2.590002e-01 -5.483079e-01  7.272708e-01  8.659004e-03 -6.243225e-01  1.054600e+00  8.651592e-01 -5.501152e-01 -1.247212e+00  7.062700e-01  3.999530e-01  1.476614e-01  5.244815e-01  1.786236e+00  2.107199e+00  2.388827e-01  9.262463e-01  2.323941e+00          23432          23373          23418          23437          23441          23468          23505          23386          23409          23408          23409          23502          23468          23568          23478          23446          23513          23436          23494          23383
7.981756e-01    -7.437158e-01  4.654978e-01 -1.570117e-01 -7.942538e-01  3.505279e-01  3.519118e-01 -4.968515e-01  6.431995e-01  9.005393e-01 -6.268253e-01 -9.808475e-01  1.339913e+00  3.562100e-01  6.971734e-01  6.878137e-01  1.846440e+00  1.889070e+00  5.510285e-01  1.082543e+00  2.055283e+00          23486          23413          23466          23488          23500          23520          23545          23431          23461          23476          23466          23555          23539          23626          23539          23504          23560          23482          23503          23424
8.993749e-01    -7.021319e-01  8.928628e-01 -7.045504e-02 -9.415793e-01 -1.005109e-01  1.806373e-01 -2.325746e-01  5.067813e-01  7.436472e-01 -4.179700e-01 -4.333288e-01  1.958154e+00  5.500640e-01  7.714299e-01  2.553285e-01  2.062496e+00  1.852409e+00  4.337125e-01  1.134644e+00  2.310898e+00          23534          23467          23517          23527          23555          23575          23603          23488          23515          23545          23525          23605          23581          23663          23603          23570          23614          23535          23523          23454
9.986602e-01    -5.071691e-01  1.183661e+00  2.214122e-01 -8.500163e-01  4.157724e-03  2.782089e-01 -1.974215e-01  7.681871e-01  6.521765e-01  1.137528e-01 -1.701343e-01  1.625724e+00  3.659879e-01  2.658943e-01  3.300321e-02  1.001109e+00  1.606647e+00  7.801780e-01  1.472109e+00  2.472830e+00          23537          23473          23524          23533          23560          23580          23608          23493          23519          23543          23532          23599          23591          23661          23603          23570          23616          23531          23499          23441
1.099844e+00    -5.766297e-01  1.281893e+00  4.513327e-02 -5.606056e-01  2.720004e-01  1.394918e-01 -7.145140e-02  1.015219e+00  3.839127e-01  4.726884e-01 -3.933740e-01  9.256262e-01  1.835015e-01 -4.812933e-02 -4.982610e-02  7.674873e-01  1.834917e+00  1.158552e+00  1.351380e+00  2.507257e+00          23485          23405          23449          23483          23498          23518          23552          23434          23463          23476          23454          23544          23540          23607          23549          23509          23564          23460          23441          23379
1.199106e+00    -4.950257e-01  1.017988e+00  6.373452e-02 -3.021657e-01  4.355056e-01 -2.465817e-01  1.441145e-01  1.089047e+00  1.604210e-01  5.464890e-01 -8.218151e-01  3.723787e-01  2.155670e-01 -3.485064e-01  1.152213e-02  6.676849e-01  1.988438e+00  1.222119e+00  1.751736e+00  2.967738e+00          23387          23307          23366          23383          23404          23424          23456          23349          23377          23381          23367          23454          23440          23524          23440          23413          23475          23369          23349          23290
1.298368e+00    -3.424923e-01  1.093045e+00  8.982674e-02  8.815098e-02  5.733386e-01 -6.119684e-01  1.156912e-01  7.291287e-01 -2.124706e-01  1.090587e-01 -1.078330e+00  3.574456e-02 -1.675194e-01 -4.423661e-01 -1.788722e-01  7.454061e-01  1.997629e+00  1.046227e+00  2.135950e+00  4.107101e+00          23310          23241          23297          23309          23335          23344          23356          23280          23298          23292          23295          23374          23365          23461          23364          23333          23392          23299          23284          23198
