# id = 0: COM of central object
# id = 1: COM of all objects
# Time in code units
# comX in code units
# comY in code units
# comZ in code units
# comVelX in code units
# comVelY in code units
# comVelZ in code units
#id   t              x              y              z              vx             vy             vz          
0     0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     0.000000e+00   8.775738e-06   4.794207e-06   0.000000e+00  -3.012304e-05   5.513986e-05   0.000000e+00
0     9.906603e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.906603e-02   1.001751e-07   2.082582e-07   0.000000e+00  -1.308523e-06   6.294273e-07   0.000000e+00
0     1.984174e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.984174e-01  -1.615026e-07   9.086740e-07   0.000000e+00  -5.709328e-06  -1.014690e-06   0.000000e+00
0     2.996621e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.996621e-01  -1.475024e-06   1.398486e-06   0.000000e+00  -8.786852e-06  -9.267592e-06   0.000000e+00
0     3.989928e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.989928e-01  -3.380553e-06   4.580349e-07   0.000000e+00  -2.877918e-06  -2.124004e-05   0.000000e+00
0     4.983219e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.983219e-01  -4.363347e-06  -2.324076e-06   0.000000e+00   1.460227e-05  -2.741489e-05   0.000000e+00
0     5.995568e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.995568e-01  -2.804132e-06  -5.875030e-06   0.000000e+00   3.691335e-05  -1.761816e-05   0.000000e+00
0     6.988724e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.988724e-01   1.404182e-06  -7.774378e-06   0.000000e+00   4.884751e-05   8.823370e-06   0.000000e+00
0     7.981756e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     7.981756e-01   6.480041e-06  -6.260437e-06   0.000000e+00   3.933545e-05   4.071633e-05   0.000000e+00
0     8.993749e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     8.993749e-01   9.657495e-06  -1.285160e-06   0.000000e+00   8.074628e-06   6.068150e-05   0.000000e+00
0     9.986602e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.986602e-01   8.815588e-06   4.719695e-06   0.000000e+00  -2.965567e-05   5.539173e-05   0.000000e+00
0     1.099844e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.099844e+00   4.290660e-06   9.032500e-06   0.000000e+00  -5.675418e-05   2.696018e-05   0.000000e+00
0     1.199106e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.199106e+00  -1.792475e-06   9.837895e-06   0.000000e+00  -6.181429e-05  -1.126183e-05   0.000000e+00
0     1.298368e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.298368e+00  -7.200690e-06   6.938936e-06   0.000000e+00  -4.359907e-05  -4.524259e-05   0.000000e+00
0     1.399546e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.399546e+00  -9.914095e-06   1.307990e-06   0.000000e+00  -8.218696e-06  -6.229102e-05   0.000000e+00
0     1.498823e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.498823e+00  -8.811135e-06  -4.729116e-06   0.000000e+00   2.971327e-05  -5.536081e-05   0.000000e+00
0     1.598106e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.598106e+00  -4.389308e-06  -8.985217e-06   0.000000e+00   5.645506e-05  -2.757794e-05   0.000000e+00
0     1.699297e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.699297e+00   1.803979e-06  -9.835876e-06   0.000000e+00   6.180030e-05   1.133549e-05   0.000000e+00
0     1.798577e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.798577e+00   7.209488e-06  -6.929679e-06   0.000000e+00   4.354046e-05   4.529970e-05   0.000000e+00
0     1.899759e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.899759e+00   9.915604e-06  -1.294834e-06   0.000000e+00   8.135411e-06   6.230332e-05   0.000000e+00
0     1.999028e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.999028e+00   8.804720e-06   4.740484e-06   0.000000e+00  -2.978630e-05   5.532345e-05   0.000000e+00
0     2.098303e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.098303e+00   4.377623e-06   8.990672e-06   0.000000e+00  -5.649138e-05   2.750660e-05   0.000000e+00
0     2.199478e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.199478e+00  -1.815796e-06   9.833615e-06   0.000000e+00  -6.178742e-05  -1.140836e-05   0.000000e+00
0     2.298738e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.298738e+00  -7.217014e-06   6.921954e-06   0.000000e+00  -4.349238e-05  -4.534517e-05   0.000000e+00
0     2.399912e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.399912e+00  -9.917119e-06   1.284846e-06   0.000000e+00  -8.073284e-06  -6.231004e-05   0.000000e+00
