# id: Particle id
# t: time in code units
# a: semi-major axis in code units
# e: eccentricity 
# i: inclination in rad [0, pi]
# Omega: longitude of ascending node in rad [0, 2pi]
# omega: argument of pericentre in rad [0, 2pi]
# f: true anomaly in rad [0, 2pi]
# P: period in code units
# E: eccentric anomaly in rad [0, 2pi]
# M: mean anomaly in rad [0, 2pi]
#id   t              a              e              i              Omega          omega          f              P              E              M           
1     0.000000e+00   1.000000e+00   6.664553e-16   0.000000e+00   0.000000e+00   0.000000e+00   5.000000e-01   9.999990e-01   5.000000e-01   5.000000e-01
1     9.957534e-02   1.000002e+00   1.957617e-06   0.000000e+00   0.000000e+00   4.905151e-01   6.351357e-01   1.000003e+00   6.351345e-01   6.351333e-01
1     1.996179e-01   1.000002e+00   1.883763e-06   0.000000e+00   0.000000e+00   4.298055e-01   1.324431e+00   1.000003e+00   1.324429e+00   1.324427e+00
1     2.996443e-01   1.000002e+00   1.912901e-06   0.000000e+00   0.000000e+00   3.168599e-01   2.065859e+00   1.000002e+00   2.065857e+00   2.065856e+00
1     3.996683e-01   1.000001e+00   2.119602e-06   0.000000e+00   0.000000e+00   2.279628e-01   2.783222e+00   1.000002e+00   2.783222e+00   2.783221e+00
1     4.996949e-01   1.000001e+00   2.423121e-06   0.000000e+00   0.000000e+00   2.219594e-01   3.417708e+00   1.000001e+00   3.417708e+00   3.417709e+00
1     5.997211e-01   1.000001e+00   2.682985e-06   0.000000e+00   0.000000e+00   2.842718e-01   3.983875e+00   1.000000e+00   3.983877e+00   3.983879e+00
1     6.997427e-01   1.000000e+00   2.809383e-06   0.000000e+00   0.000000e+00   3.735271e-01   4.523073e+00   9.999998e-01   4.523076e+00   4.523079e+00
1     7.997577e-01   1.000000e+00   2.796650e-06   0.000000e+00   0.000000e+00   4.519160e-01   5.073098e+00   9.999994e-01   5.073100e+00   5.073103e+00
1     8.997669e-01   1.000000e+00   2.715323e-06   0.000000e+00   0.000000e+00   4.947164e-01   5.658676e+00   9.999991e-01   5.658677e+00   5.658679e+00
1     9.997725e-01   1.000000e+00   2.667676e-06   0.000000e+00   0.000000e+00   5.034430e-01   6.278307e+00   9.999990e-01   6.278307e+00   6.278307e+00
1     1.099777e+00   1.000000e+00   2.663522e-06   0.000000e+00   0.000000e+00   5.039369e-01   6.229772e-01   9.999990e-01   6.229756e-01   6.229741e-01
1     1.199780e+00   1.000000e+00   2.658779e-06   0.000000e+00   0.000000e+00   5.031269e-01   1.252127e+00   9.999990e-01   1.252124e+00   1.252122e+00
1     1.299781e+00   1.000000e+00   2.656357e-06   0.000000e+00   0.000000e+00   5.010784e-01   1.882503e+00   9.999990e-01   1.882501e+00   1.882498e+00
1     1.399780e+00   1.000000e+00   2.658231e-06   0.000000e+00   0.000000e+00   4.987152e-01   2.513178e+00   9.999990e-01   2.513176e+00   2.513174e+00
1     1.499776e+00   1.000000e+00   2.664203e-06   0.000000e+00   0.000000e+00   4.972672e-01   3.142915e+00   9.999990e-01   3.142915e+00   3.142915e+00
1     1.599769e+00   1.000000e+00   2.671736e-06   0.000000e+00   0.000000e+00   4.975902e-01   3.770866e+00   9.999989e-01   3.770867e+00   3.770869e+00
1     1.699759e+00   1.000000e+00   2.677372e-06   0.000000e+00   0.000000e+00   4.996735e-01   4.397034e+00   9.999989e-01   4.397037e+00   4.397039e+00
1     1.799746e+00   9.999999e-01   2.678570e-06   0.000000e+00   0.000000e+00   5.026415e-01   5.022304e+00   9.999989e-01   5.022307e+00   5.022309e+00
1     1.899736e+00   9.999999e-01   2.674941e-06   0.000000e+00   0.000000e+00   5.052785e-01   5.647924e+00   9.999989e-01   5.647926e+00   5.647927e+00
1     1.999728e+00   9.999999e-01   2.668092e-06   0.000000e+00   0.000000e+00   5.066351e-01   6.274840e+00   9.999989e-01   6.274840e+00   6.274840e+00
1     2.099720e+00   9.999999e-01   2.660488e-06   0.000000e+00   0.000000e+00   5.063127e-01   6.202480e-01   9.999989e-01   6.202465e-01   6.202449e-01
1     2.199710e+00   9.999999e-01   2.654699e-06   0.000000e+00   0.000000e+00   5.043397e-01   1.250482e+00   9.999989e-01   1.250480e+00   1.250477e+00
