# id: Particle id
# t: time in code units
# a: semi-major axis in code units
# e: eccentricity 
# i: inclination in rad [0, pi]
# Omega: longitude of ascending node in rad [0, 2pi]
# omega: argument of pericentre in rad [0, 2pi]
# f: true anomaly in rad [0, 2pi]
# P: period in code units
# E: eccentric anomaly in rad [0, 2pi]
# M: mean anomaly in rad [0, 2pi]
#id   t              a              e              i              Omega          omega          f              P              E              M           
1     0.000000e+00   1.000000e+00   6.667106e-16   0.000000e+00   0.000000e+00   0.000000e+00   5.000000e-01   9.999900e-01   5.000000e-01   5.000000e-01
1     9.957528e-02   1.000020e+00   1.957657e-05   0.000000e+00   0.000000e+00   4.904620e-01   6.351926e-01   1.000029e+00   6.351810e-01   6.351694e-01
1     1.996173e-01   1.000018e+00   1.883917e-05   0.000000e+00   0.000000e+00   4.297168e-01   1.324516e+00   1.000026e+00   1.324498e+00   1.324480e+00
1     2.996417e-01   1.000016e+00   1.913192e-05   0.000000e+00   0.000000e+00   3.167976e-01   2.065889e+00   1.000022e+00   2.065872e+00   2.065855e+00
1     3.996616e-01   1.000013e+00   2.119955e-05   0.000000e+00   0.000000e+00   2.279649e-01   2.783135e+00   1.000016e+00   2.783127e+00   2.783120e+00
1     4.996814e-01   1.000010e+00   2.423446e-05   0.000000e+00   0.000000e+00   2.220001e-01   3.417506e+00   1.000010e+00   3.417512e+00   3.417519e+00
1     5.996972e-01   1.000007e+00   2.683246e-05   0.000000e+00   0.000000e+00   2.843164e-01   3.983576e+00   1.000004e+00   3.983596e+00   3.983616e+00
1     6.997048e-01   1.000004e+00   2.809596e-05   0.000000e+00   0.000000e+00   3.735580e-01   4.522685e+00   9.999983e-01   4.522713e+00   4.522740e+00
1     7.997020e-01   1.000002e+00   2.796823e-05   0.000000e+00   0.000000e+00   4.519339e-01   5.072615e+00   9.999939e-01   5.072642e+00   5.072668e+00
1     8.996900e-01   1.000000e+00   2.715409e-05   0.000000e+00   0.000000e+00   4.947206e-01   5.658098e+00   9.999910e-01   5.658114e+00   5.658130e+00
1     9.996722e-01   9.999999e-01   2.667633e-05   0.000000e+00   0.000000e+00   5.033847e-01   6.277678e+00   9.999899e-01   6.277678e+00   6.277678e+00
1     1.099647e+00   9.999999e-01   2.663560e-05   0.000000e+00   0.000000e+00   5.037747e-01   6.222992e-01   9.999899e-01   6.222836e-01   6.222681e-01
1     1.199600e+00   9.999999e-01   2.659103e-05   0.000000e+00   0.000000e+00   5.028944e-01   1.251232e+00   9.999898e-01   1.251206e+00   1.251181e+00
1     1.299531e+00   9.999998e-01   2.657042e-05   0.000000e+00   0.000000e+00   5.008550e-01   1.881160e+00   9.999897e-01   1.881134e+00   1.881109e+00
1     1.399439e+00   9.999997e-01   2.659249e-05   0.000000e+00   0.000000e+00   4.985676e-01   2.511176e+00   9.999896e-01   2.511161e+00   2.511145e+00
1     1.499328e+00   9.999997e-01   2.665390e-05   0.000000e+00   0.000000e+00   4.972504e-01   3.140087e+00   9.999895e-01   3.140087e+00   3.140087e+00
1     1.599201e+00   9.999996e-01   2.672878e-05   0.000000e+00   0.000000e+00   4.977164e-01   3.767121e+00   9.999894e-01   3.767137e+00   3.767153e+00
1     1.699065e+00   9.999995e-01   2.678273e-05   0.000000e+00   0.000000e+00   4.998987e-01   4.392385e+00   9.999893e-01   4.392411e+00   4.392436e+00
1     1.798924e+00   9.999994e-01   2.679149e-05   0.000000e+00   0.000000e+00   5.028941e-01   5.016835e+00   9.999891e-01   5.016860e+00   5.016886e+00
1     1.898788e+00   9.999994e-01   2.675257e-05   0.000000e+00   0.000000e+00   5.054862e-01   5.641731e+00   9.999890e-01   5.641747e+00   5.641763e+00
1     1.998658e+00   9.999993e-01   2.668264e-05   0.000000e+00   0.000000e+00   5.067565e-01   6.267998e+00   9.999889e-01   6.267998e+00   6.267999e+00
1     2.098532e+00   9.999992e-01   2.660655e-05   0.000000e+00   0.000000e+00   5.063185e-01   6.128204e-01   9.999888e-01   6.128051e-01   6.127898e-01
1     2.198410e+00   9.999991e-01   2.655013e-05   0.000000e+00   0.000000e+00   5.042444e-01   1.242473e+00   9.999887e-01   1.242448e+00   1.242423e+00
1     2.298289e+00   9.999990e-01   2.653562e-05   0.000000e+00   0.000000e+00   5.011432e-01   1.873140e+00   9.999885e-01   1.873114e+00   1.873089e+00
1     2.399920e+00   9.999989e-01   2.657653e-05   0.000000e+00   0.000000e+00   4.980759e-01   2.514756e+00   9.999884e-01   2.514740e+00   2.514725e+00
1     2.499796e+00   9.999988e-01   2.666209e-05   0.000000e+00   0.000000e+00   4.964794e-01   3.143868e+00   9.999883e-01   3.143868e+00   3.143868e+00
1     2.599670e+00   9.999987e-01   2.675960e-05   0.000000e+00   0.000000e+00   4.971327e-01   3.770720e+00   9.999881e-01   3.770736e+00   3.770751e+00
1     2.699543e+00   9.999986e-01   2.682823e-05   0.000000e+00   0.000000e+00   4.998586e-01   4.395503e+00   9.999880e-01   4.395529e+00   4.395554e+00
1     2.799416e+00   9.999985e-01   2.683948e-05   0.000000e+00   0.000000e+00   5.035284e-01   5.019361e+00   9.999878e-01   5.019387e+00   5.019412e+00
1     2.899289e+00   9.999984e-01   2.679171e-05   0.000000e+00   0.000000e+00   5.066273e-01   5.643812e+00   9.999877e-01   5.643828e+00   5.643843e+00
1     2.999163e+00   9.999984e-01   2.670698e-05   0.000000e+00   0.000000e+00   5.080395e-01   6.269965e+00   9.999875e-01   6.269965e+00   6.269966e+00
1     3.099038e+00   9.999983e-01   2.661862e-05   0.000000e+00   0.000000e+00   5.073699e-01   6.150178e-01   9.999874e-01   6.150025e-01   6.149871e-01
1     3.198913e+00   9.999982e-01   2.655843e-05   0.000000e+00   0.000000e+00   5.049927e-01   1.244955e+00   9.999873e-01   1.244930e+00   1.244905e+00
1     3.298787e+00   9.999981e-01   2.654541e-05   0.000000e+00   0.000000e+00   5.018292e-01   1.875658e+00   9.999871e-01   1.875632e+00   1.875607e+00
1     3.398661e+00   9.999980e-01   2.658225e-05   0.000000e+00   0.000000e+00   4.989915e-01   2.506010e+00   9.999870e-01   2.505994e+00   2.505978e+00
1     3.498535e+00   9.999979e-01   2.665561e-05   0.000000e+00   0.000000e+00   4.974663e-01   3.135040e+00   9.999869e-01   3.135040e+00   3.135040e+00
1     3.598409e+00   9.999978e-01   2.673977e-05   0.000000e+00   0.000000e+00   4.978270e-01   3.762183e+00   9.999868e-01   3.762198e+00   3.762214e+00
1     3.698282e+00   9.999977e-01   2.680313e-05   0.000000e+00   0.000000e+00   5.000079e-01   4.387509e+00   9.999866e-01   4.387534e+00   4.387560e+00
1     3.799905e+00   9.999977e-01   2.681877e-05   0.000000e+00   0.000000e+00   5.032785e-01   5.022767e+00   9.999865e-01   5.022793e+00   5.022818e+00
1     3.899778e+00   9.999976e-01   2.677746e-05   0.000000e+00   0.000000e+00   5.062204e-01   5.647369e+00   9.999864e-01   5.647385e+00   5.647401e+00
1     3.999651e+00   9.999975e-01   2.669622e-05   0.000000e+00   0.000000e+00   5.076441e-01   6.273509e+00   9.999862e-01   6.273509e+00   6.273509e+00
1     4.099526e+00   9.999974e-01   2.660881e-05   0.000000e+00   0.000000e+00   5.069727e-01   6.185650e-01   9.999861e-01   6.185495e-01   6.185341e-01
1     4.199400e+00   9.999973e-01   2.654964e-05   0.000000e+00   0.000000e+00   5.045496e-01   1.248545e+00   9.999860e-01   1.248520e+00   1.248495e+00
1     4.299273e+00   9.999972e-01   2.653864e-05   0.000000e+00   0.000000e+00   5.013577e-01   1.879265e+00   9.999858e-01   1.879240e+00   1.879214e+00
1     4.399144e+00   9.999971e-01   2.657832e-05   0.000000e+00   0.000000e+00   4.985511e-01   2.509570e+00   9.999857e-01   2.509554e+00   2.509538e+00
1     4.499014e+00   9.999970e-01   2.665388e-05   0.000000e+00   0.000000e+00   4.971734e-01   3.138430e+00   9.999856e-01   3.138430e+00   3.138430e+00
1     4.598885e+00   9.999970e-01   2.673657e-05   0.000000e+00   0.000000e+00   4.977556e-01   3.765334e+00   9.999854e-01   3.765350e+00   3.765365e+00
1     4.698758e+00   9.999969e-01   2.679431e-05   0.000000e+00   0.000000e+00   5.000992e-01   4.390498e+00   9.999853e-01   4.390523e+00   4.390549e+00
