# id = 0: COM of central object
# id = 1: COM of all objects
# Time in code units
# comX in code units
# comY in code units
# comZ in code units
# comVelX in code units
# comVelY in code units
# comVelZ in code units
#id   t              x              y              z              vx             vy             vz          
0     0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     0.000000e+00   8.775826e-16   4.794255e-16   0.000000e+00  -3.012320e-15   5.514014e-15   0.000000e+00
0     9.986757e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.986757e-01   8.815414e-11   4.721067e-11   0.000000e+00  -2.966334e-10   5.538888e-10   0.000000e+00
0     1.998879e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.998879e+00   8.809375e-11   4.732326e-11   0.000000e+00  -2.973408e-10   5.535094e-10   0.000000e+00
0     2.999162e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.999162e+00   8.800949e-11   4.747979e-11   0.000000e+00  -2.983243e-10   5.529799e-10   0.000000e+00
0     3.999463e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.999463e+00   8.791952e-11   4.764617e-11   0.000000e+00  -2.993697e-10   5.524147e-10   0.000000e+00
0     4.999762e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.999762e+00   8.782994e-11   4.781110e-11   0.000000e+00  -3.004060e-10   5.518518e-10   0.000000e+00
0     5.998031e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.998031e+00   8.834471e-11   4.685310e-11   0.000000e+00  -2.943867e-10   5.550862e-10   0.000000e+00
0     6.998334e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.998334e+00   8.825516e-11   4.702156e-11   0.000000e+00  -2.954452e-10   5.545235e-10   0.000000e+00
0     7.998645e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     7.998645e+00   8.816319e-11   4.719378e-11   0.000000e+00  -2.965272e-10   5.539456e-10   0.000000e+00
0     8.998951e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     8.998951e+00   8.807232e-11   4.736313e-11   0.000000e+00  -2.975913e-10   5.533747e-10   0.000000e+00
0     9.999258e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.999258e+00   8.798091e-11   4.753272e-11   0.000000e+00  -2.986569e-10   5.528004e-10   0.000000e+00
0     1.099957e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.099957e+01   8.788896e-11   4.770253e-11   0.000000e+00  -2.997238e-10   5.522226e-10   0.000000e+00
0     1.199987e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.199987e+01   8.779674e-11   4.787204e-11   0.000000e+00  -3.007889e-10   5.516432e-10   0.000000e+00
0     1.299815e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.299815e+01   8.831065e-11   4.691725e-11   0.000000e+00  -2.947898e-10   5.548722e-10   0.000000e+00
0     1.399845e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.399845e+01   8.821992e-11   4.708763e-11   0.000000e+00  -2.958603e-10   5.543021e-10   0.000000e+00
0     1.499876e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.499876e+01   8.812868e-11   4.725817e-11   0.000000e+00  -2.969319e-10   5.537289e-10   0.000000e+00
0     1.599907e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.599907e+01   8.803720e-11   4.742838e-11   0.000000e+00  -2.980013e-10   5.531541e-10   0.000000e+00
0     1.699938e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.699938e+01   8.794535e-11   4.759848e-11   0.000000e+00  -2.990701e-10   5.525769e-10   0.000000e+00
0     1.799968e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.799968e+01   8.785315e-11   4.776845e-11   0.000000e+00  -3.001380e-10   5.519976e-10   0.000000e+00
0     1.899999e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.899999e+01   8.776061e-11   4.793825e-11   0.000000e+00  -3.012049e-10   5.514162e-10   0.000000e+00
0     1.999827e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.999827e+01   8.827513e-11   4.698406e-11   0.000000e+00  -2.952096e-10   5.546490e-10   0.000000e+00
0     2.099857e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.099857e+01   8.818408e-11   4.715472e-11   0.000000e+00  -2.962818e-10   5.540769e-10   0.000000e+00
0     2.199888e+01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
