# id: Particle id
# t: time in code units
# a: semi-major axis in code units
# e: eccentricity 
# i: inclination in rad [0, pi]
# Omega: longitude of ascending node in rad [0, 2pi]
# omega: argument of pericentre in rad [0, 2pi]
# f: true anomaly in rad [0, 2pi]
# P: period in code units
# E: eccentric anomaly in rad [0, 2pi]
# M: mean anomaly in rad [0, 2pi]
#id   t              a              e              i              Omega          omega          f              P              E              M           
1     0.000000e+00   1.000000e+00   4.441930e-16   0.000000e+00   0.000000e+00   0.000000e+00   5.000000e-01   9.999993e-01   5.000000e-01   5.000000e-01
1     9.957534e-02   1.000001e+00   1.468201e-06   0.000000e+00   0.000000e+00   4.905349e-01   6.351157e-01   1.000002e+00   6.351149e-01   6.351140e-01
1     1.996180e-01   1.000001e+00   1.412778e-06   0.000000e+00   0.000000e+00   4.298387e-01   1.324398e+00   1.000002e+00   1.324397e+00   1.324395e+00
1     2.996444e-01   1.000001e+00   1.434593e-06   0.000000e+00   0.000000e+00   3.168841e-01   2.065836e+00   1.000002e+00   2.065835e+00   2.065833e+00
1     3.996685e-01   1.000001e+00   1.589594e-06   0.000000e+00   0.000000e+00   2.279622e-01   2.783225e+00   1.000001e+00   2.783225e+00   2.783224e+00
1     4.996953e-01   1.000001e+00   1.817233e-06   0.000000e+00   0.000000e+00   2.219393e-01   3.417732e+00   1.000001e+00   3.417733e+00   3.417733e+00
1     5.997218e-01   1.000001e+00   2.012147e-06   0.000000e+00   0.000000e+00   2.842425e-01   3.983912e+00   1.000000e+00   3.983913e+00   3.983915e+00
1     6.997438e-01   1.000000e+00   2.106971e-06   0.000000e+00   0.000000e+00   3.734957e-01   4.523114e+00   9.999999e-01   4.523116e+00   4.523118e+00
1     7.997593e-01   1.000000e+00   2.097450e-06   0.000000e+00   0.000000e+00   4.518881e-01   5.073138e+00   9.999995e-01   5.073140e+00   5.073142e+00
1     8.997690e-01   1.000000e+00   2.036480e-06   0.000000e+00   0.000000e+00   4.946985e-01   5.658709e+00   9.999993e-01   5.658711e+00   5.658712e+00
1     9.997753e-01   1.000000e+00   2.000755e-06   0.000000e+00   0.000000e+00   5.034416e-01   6.278327e+00   9.999992e-01   6.278327e+00   6.278327e+00
1     1.099780e+00   1.000000e+00   1.997635e-06   0.000000e+00   0.000000e+00   5.039557e-01   6.229815e-01   9.999992e-01   6.229804e-01   6.229792e-01
1     1.199785e+00   1.000000e+00   1.994048e-06   0.000000e+00   0.000000e+00   5.031591e-01   1.252126e+00   9.999992e-01   1.252124e+00   1.252122e+00
1     1.299788e+00   1.000000e+00   1.992195e-06   0.000000e+00   0.000000e+00   5.011111e-01   1.882514e+00   9.999992e-01   1.882512e+00   1.882510e+00
1     1.399790e+00   1.000000e+00   1.993579e-06   0.000000e+00   0.000000e+00   4.987347e-01   2.513218e+00   9.999992e-01   2.513217e+00   2.513216e+00
1     1.499789e+00   1.000000e+00   1.998045e-06   0.000000e+00   0.000000e+00   4.972702e-01   3.142992e+00   9.999992e-01   3.142992e+00   3.142992e+00
1     1.599785e+00   1.000000e+00   2.003689e-06   0.000000e+00   0.000000e+00   4.975728e-01   3.770985e+00   9.999992e-01   3.770987e+00   3.770988e+00
1     1.699779e+00   1.000000e+00   2.007928e-06   0.000000e+00   0.000000e+00   4.996326e-01   4.397201e+00   9.999992e-01   4.397203e+00   4.397205e+00
1     1.799770e+00   1.000000e+00   2.008862e-06   0.000000e+00   0.000000e+00   5.025861e-01   5.022509e+00   9.999992e-01   5.022511e+00   5.022513e+00
1     1.899763e+00   1.000000e+00   2.006182e-06   0.000000e+00   0.000000e+00   5.052254e-01   5.648150e+00   9.999992e-01   5.648151e+00   5.648153e+00
1     1.999759e+00   9.999999e-01   2.001066e-06   0.000000e+00   0.000000e+00   5.065959e-01   6.275073e+00   9.999992e-01   6.275073e+00   6.275073e+00
1     2.099754e+00   9.999999e-01   1.995355e-06   0.000000e+00   0.000000e+00   5.062856e-01   6.204897e-01   9.999992e-01   6.204885e-01   6.204874e-01
1     2.199748e+00   9.999999e-01   1.990989e-06   0.000000e+00   0.000000e+00   5.043275e-01   1.250729e+00   9.999992e-01   1.250727e+00   1.250725e+00
1     2.299740e+00   9.999999e-01   1.989615e-06   0.000000e+00   0.000000e+00   5.013085e-01   1.882021e+00   9.999991e-01   1.882019e+00   1.882017e+00
1     2.399733e+00   9.999999e-01   1.992190e-06   0.000000e+00   0.000000e+00   4.982848e-01   2.513314e+00   9.999991e-01   2.513313e+00   2.513312e+00
1     2.499725e+00   9.999999e-01   1.998148e-06   0.000000e+00   0.000000e+00   4.965301e-01   3.143340e+00   9.999991e-01   3.143340e+00   3.143340e+00
1     2.599718e+00   9.999999e-01   2.005235e-06   0.000000e+00   0.000000e+00   4.969020e-01   3.771241e+00   9.999991e-01   3.771243e+00   3.771244e+00
1     2.699712e+00   9.999999e-01   2.010558e-06   0.000000e+00   0.000000e+00   4.993063e-01   4.397113e+00   9.999991e-01   4.397115e+00   4.397117e+00
1     2.799705e+00   9.999999e-01   2.011944e-06   0.000000e+00   0.000000e+00   5.027714e-01   5.021923e+00   9.999991e-01   5.021925e+00   5.021927e+00
1     2.899697e+00   9.999999e-01   2.009052e-06   0.000000e+00   0.000000e+00   5.058530e-01   5.647114e+00   9.999991e-01   5.647115e+00   5.647116e+00
1     2.999689e+00   9.999999e-01   2.003338e-06   0.000000e+00   0.000000e+00   5.074660e-01   6.273772e+00   9.999991e-01   6.273772e+00   6.273772e+00
1     3.099681e+00   9.999999e-01   1.996975e-06   0.000000e+00   0.000000e+00   5.071795e-01   6.191414e-01   9.999991e-01   6.191402e-01   6.191390e-01
1     3.199673e+00   9.999999e-01   1.992178e-06   0.000000e+00   0.000000e+00   5.052207e-01   1.249370e+00   9.999991e-01   1.249369e+00   1.249367e+00
1     3.299665e+00   9.999999e-01   1.990388e-06   0.000000e+00   0.000000e+00   5.023635e-01   1.880497e+00   9.999990e-01   1.880495e+00   1.880493e+00
1     3.399656e+00   9.999999e-01   1.992064e-06   0.000000e+00   0.000000e+00   4.995452e-01   2.511577e+00   9.999990e-01   2.511576e+00   2.511575e+00
1     3.499648e+00   9.999999e-01   1.996584e-06   0.000000e+00   0.000000e+00   4.976828e-01   3.141708e+00   9.999990e-01   3.141708e+00   3.141708e+00
1     3.599641e+00   9.999998e-01   2.002542e-06   0.000000e+00   0.000000e+00   4.974523e-01   3.770212e+00   9.999990e-01   3.770213e+00   3.770215e+00
1     3.699633e+00   9.999998e-01   2.007783e-06   0.000000e+00   0.000000e+00   4.990756e-01   4.396855e+00   9.999990e-01   4.396857e+00   4.396859e+00
1     3.799623e+00   9.999998e-01   2.010057e-06   0.000000e+00   0.000000e+00   5.020102e-01   5.022174e+00   9.999990e-01   5.022176e+00   5.022178e+00
1     3.899613e+00   9.999998e-01   2.008255e-06   0.000000e+00   0.000000e+00   5.050783e-01   5.647364e+00   9.999990e-01   5.647365e+00   5.647366e+00
1     3.999604e+00   9.999998e-01   2.003093e-06   0.000000e+00   0.000000e+00   5.070106e-01   6.273698e+00   9.999990e-01   6.273698e+00   6.273698e+00
1     4.099597e+00   9.999998e-01   1.996671e-06   0.000000e+00   0.000000e+00   5.070583e-01   6.187426e-01   9.999990e-01   6.187415e-01   6.187403e-01
1     4.199591e+00   9.999998e-01   1.991433e-06   0.000000e+00   0.000000e+00   5.052491e-01   1.248833e+00   9.999990e-01   1.248831e+00   1.248829e+00
1     4.299583e+00   9.999998e-01   1.989205e-06   0.000000e+00   0.000000e+00   5.022601e-01   1.880092e+00   9.999990e-01   1.880091e+00   1.880089e+00
1     4.399573e+00   9.999998e-01   1.990820e-06   0.000000e+00   0.000000e+00   4.991530e-01   2.511454e+00   9.999989e-01   2.511453e+00   2.511452e+00
1     4.499562e+00   9.999998e-01   1.995718e-06   0.000000e+00   0.000000e+00   4.971182e-01   3.141737e+00   9.999989e-01   3.141737e+00   3.141737e+00
1     4.599551e+00   9.999998e-01   2.001968e-06   0.000000e+00   0.000000e+00   4.969016e-01   3.770203e+00   9.999989e-01   3.770204e+00   3.770205e+00
1     4.699542e+00   9.999998e-01   2.007302e-06   0.000000e+00   0.000000e+00   4.985790e-01   4.396787e+00   9.999989e-01   4.396789e+00   4.396791e+00
1     4.799535e+00   9.999998e-01   2.009614e-06   0.000000e+00   0.000000e+00   5.015643e-01   5.022074e+00   9.999989e-01   5.022076e+00   5.022078e+00
1     4.899528e+00   9.999998e-01   2.007889e-06   0.000000e+00   0.000000e+00   5.046821e-01   5.647233e+00   9.999989e-01   5.647235e+00   5.647236e+00
1     4.999520e+00   9.999998e-01   2.002784e-06   0.000000e+00   0.000000e+00   5.066855e-01   6.273502e+00   9.999989e-01   6.273502e+00   6.273502e+00
1     5.099511e+00   9.999998e-01   1.996294e-06   0.000000e+00   0.000000e+00   5.067894e-01   6.184773e-01   9.999989e-01   6.184761e-01   6.184749e-01
1     5.199501e+00   9.999997e-01   1.990900e-06   0.000000e+00   0.000000e+00   5.049495e-01   1.248575e+00   9.999989e-01   1.248573e+00   1.248571e+00
1     5.299491e+00   9.999997e-01   1.988691e-06   0.000000e+00   0.000000e+00   5.018313e-01   1.879949e+00   9.999989e-01   1.879947e+00   1.879945e+00
1     5.399481e+00   9.999997e-01   1.990547e-06   0.000000e+00   0.000000e+00   4.986570e-01   2.511380e+00   9.999989e-01   2.511379e+00   2.511377e+00
1     5.499472e+00   9.999997e-01   1.995644e-06   0.000000e+00   0.000000e+00   4.966550e-01   3.141643e+00   9.999988e-01   3.141643e+00   3.141643e+00
