# Number of bins: 3
#
# Size [cm]:     1.500000e+00  4.242641e+00  1.200000e+01   1.500000e+00   4.242641e+00   1.200000e+01
#
# Time           Normalized dust force                     Number of particles counted
#
0.000000e+00    -1.209127e-03 -2.257013e-03  1.359522e-04         942878         942557         942824
9.957531e-02     4.166982e-02  1.018453e-01 -1.204500e-01         942096         941916         942791
1.996177e-01     2.762494e-02  2.388041e-02 -3.829416e-03         939815         939912         941779
2.996431e-01     9.596891e-03  2.899704e-02 -2.938457e-02         936876         937150         940058
3.996653e-01    -9.113200e-04  2.200673e-02 -1.072956e-01         934080         934532         938448
4.996889e-01    -8.364049e-03 -3.959274e-02 -9.855310e-02         932469         933042         937873
5.997104e-01     2.979007e-03  2.114990e-02 -1.068390e-01         932541         933354         938960
6.997257e-01    -2.704764e-03  5.214981e-03 -5.146343e-02         934588         935594         941972
7.997329e-01    -8.123789e-03 -2.877281e-02 -4.924477e-04         937709         938977         946173
8.997327e-01    -5.219849e-03 -6.199130e-02 -1.079216e-02         940772         942247         950475
9.997279e-01     8.715113e-03 -5.661241e-02 -6.079818e-02         942867         944443         953702
1.099719e+00     3.267721e-02 -5.790833e-02 -1.427185e-02         943201         945025         955199
1.199699e+00     4.275635e-02 -2.841874e-02  3.236208e-02         941387         943402         954669
1.299669e+00     3.738217e-02 -2.661433e-02  4.522768e-02         937551         939574         951836
1.399625e+00     1.734592e-02 -4.006987e-02  2.130260e-03         933839         936093         948794
1.499571e+00     4.084374e-03 -1.568629e-02 -4.463901e-02         932438         934863         947805
1.599508e+00    -1.709042e-02 -5.518668e-03 -8.837551e-03         933728         936234         949469
1.699437e+00    -4.419694e-02  3.912215e-03 -1.243276e-02         936680         939423         952967
1.799364e+00    -4.431598e-02  7.014143e-02  3.688084e-02         939960         942847         956594
1.899294e+00    -5.084567e-02  1.169337e-01 -5.513665e-03         942172         945323         958831
1.999228e+00    -5.491744e-02  8.548079e-02  9.568509e-02         942661         945946         959099
2.099165e+00    -4.528776e-02  3.864474e-02  1.179543e-01         941573         945054         957638
2.199103e+00    -3.571446e-02  4.254493e-02  4.483021e-02         939698         943316         955429
2.299041e+00    -3.311669e-02 -5.075392e-03  6.183401e-02         937977         941762         953370
2.398978e+00    -4.133409e-02  2.271136e-02  9.488853e-02         936856         940793         951769
2.498915e+00    -3.965896e-02  8.598983e-03  1.267868e-01         936443         940551         950868
2.598851e+00    -3.114123e-02 -4.067102e-03  1.028637e-01         936797         941022         950598
2.698786e+00    -2.371089e-02 -2.141423e-02  6.655457e-02         937849         942335         951118
2.798721e+00    -3.834820e-02 -5.081794e-02  4.498823e-02         939382         944045         952023
2.898655e+00    -2.469356e-02 -3.875343e-02  6.465762e-02         940914         945740         952949
2.998590e+00     1.347726e-03  1.598600e-03  2.328004e-02         941935         946881         953491
3.098525e+00     3.621648e-03  2.861742e-02  1.891292e-02         941997         947098         953100
3.198461e+00    -8.108822e-03  3.427758e-02 -2.270876e-02         941156         946505         951872
3.298396e+00    -5.224812e-03  1.725509e-02 -1.036790e-02         939803         945340         950102
3.398331e+00    -1.730848e-02  5.162172e-02  1.578901e-02         938457         944179         948180
3.498266e+00    -3.815008e-02  7.198186e-02  6.404109e-02         937710         943542         946684
3.599955e+00    -4.635405e-02  1.303246e-01  8.208787e-02         937864         943882         946186
3.699889e+00    -4.207412e-02  1.371844e-01  8.756417e-02         938819         944968         946707
3.799822e+00    -3.030239e-02  1.293899e-01 -8.823700e-03         940144         946448         947763
3.899754e+00    -8.530639e-03  1.306952e-01  2.521858e-02         941412         947889         948676
3.999689e+00     5.011792e-03  1.076307e-01  9.817560e-02         942012         948828         948885
4.099625e+00     1.052886e-02  1.169916e-01  1.245863e-01         942071         948985         948085
4.199561e+00     2.715688e-02  1.199085e-01  1.048529e-01         941611         948611         946826
4.299496e+00     2.042070e-02  7.932584e-02  1.167812e-01         940767         947890         945432
4.399428e+00     2.208049e-02  2.098916e-02  1.061335e-01         939941         947205         944390
4.499360e+00     3.641101e-02 -4.053251e-02  8.639045e-02         939445         946882         943709
4.599292e+00     9.489373e-04 -2.873681e-02  7.487577e-02         939380         946961         943333
4.699225e+00    -2.945429e-02 -4.916911e-02  6.731719e-02         939806         947532         943104
4.799161e+00    -4.033405e-02 -4.374057e-02  6.533119e-02         940560         948456         943091
4.899096e+00    -1.642157e-02 -2.502513e-02  2.331206e-02         941432         949385         943295
4.999031e+00    -8.029120e-03 -1.198559e-02  5.330862e-02         942121         950165         943499
5.098964e+00    -3.448376e-02 -9.378521e-03  9.962739e-02         942497         950717         943397
5.198897e+00    -3.849944e-02 -2.528468e-02  1.238941e-01         942413         950752         943018
5.298830e+00    -2.152221e-02 -9.704871e-02  1.708006e-01         941922         950408         942217
5.398764e+00    -1.637556e-02 -6.362786e-02  1.163706e-01         941176         949764         941097
5.498698e+00    -6.788430e-03 -2.179582e-02  1.961583e-01         940511         949203         939847
5.598633e+00    -1.970951e-02 -7.478824e-03  2.185964e-01         940126         948962         938963
5.698567e+00    -4.863822e-02 -2.342273e-02  2.095158e-01         940362         949226         938589
5.798501e+00    -3.549677e-02 -8.169189e-02  2.820220e-01         941096         950117         938821
5.898434e+00    -1.978228e-02 -6.301248e-02  2.673998e-01         942051         951091         939247
5.998367e+00     8.265898e-04 -8.612835e-02  2.174633e-01         942905         952061         939719
