# id = 0: COM of central object
# id = 1: COM of all objects
# Time in code units
# comX in code units
# comY in code units
# comZ in code units
# comVelX in code units
# comVelY in code units
# comVelZ in code units
#id   t              x              y              z              vx             vy             vz          
0     0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     0.000000e+00   2.632740e-06   1.438272e-06   0.000000e+00  -9.036945e-06   1.654202e-05   0.000000e+00
0     9.979533e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.979533e-02   3.143311e-10   6.612125e-10   0.000000e+00  -4.154519e-09   1.975008e-09   0.000000e+00
0     1.999897e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.999897e-01  -5.448133e-10   2.898817e-09   0.000000e+00  -1.821376e-08  -3.423102e-09   0.000000e+00
0     2.998324e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.998324e-01  -4.819536e-09   4.559615e-09   0.000000e+00  -2.864881e-08  -3.028176e-08   0.000000e+00
0     3.996662e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.996662e-01  -1.168816e-08   1.533112e-09   0.000000e+00  -9.632865e-09  -7.343817e-08   0.000000e+00
0     4.998323e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.998323e-01  -1.618347e-08  -8.818649e-09   0.000000e+00   5.540863e-08  -1.016827e-07   0.000000e+00
0     5.999943e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.999943e-01  -1.136473e-08  -2.398229e-08   0.000000e+00   1.506839e-07  -7.140579e-08   0.000000e+00
0     6.998152e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.998152e-01   6.622894e-09  -3.545790e-08   0.000000e+00   2.227870e-07   4.161325e-08   0.000000e+00
0     7.999742e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     7.999742e-01   3.422986e-08  -3.232774e-08   0.000000e+00   2.031201e-07   2.150726e-07   0.000000e+00
0     8.997916e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     8.997916e-01   5.898817e-08  -7.691353e-09   0.000000e+00   4.832555e-08   3.706339e-07   0.000000e+00
0     9.999470e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.999470e-01   6.439045e-08   3.514649e-08   0.000000e+00  -2.208323e-07   4.045778e-07   0.000000e+00
0     1.099762e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.099762e+00   3.805286e-08   7.999744e-08   0.000000e+00  -5.026386e-07   2.390942e-07   0.000000e+00
0     1.199916e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.199916e+00  -1.939221e-08   1.034603e-07   0.000000e+00  -6.500592e-07  -1.218427e-07   0.000000e+00
0     1.299730e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.299730e+00  -8.947817e-08   8.476632e-08   0.000000e+00  -5.326008e-07  -5.622030e-07   0.000000e+00
0     1.399883e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.399883e+00  -1.414815e-07   1.836584e-08   0.000000e+00  -1.153965e-07  -8.889463e-07   0.000000e+00
0     1.499696e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.499696e+00  -1.435088e-07  -7.803587e-08   0.000000e+00   4.903089e-07  -9.016829e-07   0.000000e+00
0     1.599848e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.599848e+00  -7.956499e-08  -1.674917e-07   0.000000e+00   1.052373e-06  -4.999152e-07   0.000000e+00
0     1.699661e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.699661e+00   3.811830e-08  -2.052147e-07   0.000000e+00   1.289393e-06   2.395067e-07   0.000000e+00
0     1.799812e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.799812e+00   1.695005e-07  -1.604170e-07   0.000000e+00   1.007924e-06   1.065004e-06   0.000000e+00
0     1.899964e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.899964e+00   2.571385e-07  -3.325229e-08   0.000000e+00   2.089276e-07   1.615650e-06   0.000000e+00
0     1.999775e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.999775e+00   2.514688e-07   1.368996e-07   0.000000e+00  -8.601671e-07   1.580028e-06   0.000000e+00
0     2.099926e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.099926e+00   1.348729e-07   2.842758e-07   0.000000e+00  -1.786158e-06   8.474353e-07   0.000000e+00
0     2.199738e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.199738e+00  -6.299543e-08   3.382334e-07   0.000000e+00  -2.125180e-06  -3.958052e-07   0.000000e+00
0     2.299888e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.299888e+00  -2.722632e-07   2.574263e-07   0.000000e+00  -1.617453e-06  -1.710666e-06   0.000000e+00
0     2.399699e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.399699e+00  -4.028995e-07   5.278394e-08   0.000000e+00  -3.316528e-07  -2.531470e-06   0.000000e+00
0     2.499850e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.499850e+00  -3.856283e-07  -2.101639e-07   0.000000e+00   1.320486e-06  -2.422951e-06   0.000000e+00
0     2.600000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.600000e+00  -2.025879e-07  -4.274909e-07   0.000000e+00   2.685984e-06  -1.272882e-06   0.000000e+00
0     2.699810e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.699810e+00   9.320377e-08  -4.992207e-07   0.000000e+00   3.136678e-06   5.856225e-07   0.000000e+00
0     2.799960e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.799960e+00   3.952482e-07  -3.733870e-07   0.000000e+00   2.346049e-06   2.483421e-06   0.000000e+00
0     2.899771e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.899771e+00   5.755418e-07  -7.514955e-08   0.000000e+00   4.721726e-07   3.616242e-06   0.000000e+00
0     2.999920e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.999920e+00   5.426587e-07   2.960495e-07   0.000000e+00  -1.860139e-06   3.409634e-06   0.000000e+00
0     3.099731e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.099731e+00   2.822079e-07   5.929005e-07   0.000000e+00  -3.725307e-06   1.773174e-06   0.000000e+00
0     3.199880e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.199880e+00  -1.280486e-07   6.841983e-07   0.000000e+00  -4.298942e-06  -8.045403e-07   0.000000e+00
0     3.299690e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.299690e+00  -5.342842e-07   5.064541e-07   0.000000e+00  -3.182139e-06  -3.356981e-06   0.000000e+00
0     3.399839e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.399839e+00  -7.706670e-07   1.002944e-07   0.000000e+00  -6.301714e-07  -4.842205e-06   0.000000e+00
0     3.499988e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.499988e+00  -7.186902e-07  -3.924701e-07   0.000000e+00   2.465941e-06  -4.515624e-06   0.000000e+00
0     3.599797e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.599797e+00  -3.697699e-07  -7.776687e-07   0.000000e+00   4.886204e-06  -2.323306e-06   0.000000e+00
0     3.699946e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.699946e+00   1.666675e-07  -8.886149e-07   0.000000e+00   5.583304e-06   1.047214e-06   0.000000e+00
0     3.799755e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.799755e+00   6.879487e-07  -6.516066e-07   0.000000e+00   4.094149e-06   4.322518e-06   0.000000e+00
0     3.899903e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.899903e+00   9.834552e-07  -1.275979e-07   0.000000e+00   8.017115e-07   6.179248e-06   0.000000e+00
0     3.999712e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.999712e+00   9.102881e-07   4.950430e-07   0.000000e+00  -3.110458e-06   5.719529e-06   0.000000e+00
0     4.099860e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.099860e+00   4.639396e-07   9.767077e-07   0.000000e+00  -6.136846e-06   2.915036e-06   0.000000e+00
0     4.199668e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.199668e+00  -2.057651e-07   1.107709e-06   0.000000e+00  -6.959945e-06  -1.292841e-06   0.000000e+00
0     4.299816e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.299816e+00  -8.516081e-07   8.059950e-07   0.000000e+00  -5.064211e-06  -5.350776e-06   0.000000e+00
0     4.399963e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.399963e+00  -1.208686e-06   1.563563e-07   0.000000e+00  -9.824217e-07  -7.594346e-06   0.000000e+00
0     4.499771e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.499771e+00  -1.111152e-06  -6.048052e-07   0.000000e+00   3.800073e-06  -6.981518e-06   0.000000e+00
0     4.599918e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.599918e+00  -5.624252e-07  -1.185122e-06   0.000000e+00   7.446300e-06  -3.533784e-06   0.000000e+00
0     4.699725e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.699725e+00   2.485727e-07  -1.335617e-06   0.000000e+00   8.391894e-06   1.561847e-06   0.000000e+00
0     4.799872e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.799872e+00   1.021192e-06  -9.658469e-07   0.000000e+00   6.068577e-06   6.416355e-06   0.000000e+00
0     4.899679e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.899679e+00   1.440228e-06  -1.889455e-07   0.000000e+00   1.187167e-06   9.049252e-06   0.000000e+00
0     4.999825e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.999825e+00   1.317024e-06   7.174296e-07   0.000000e+00  -4.507764e-06   8.275146e-06   0.000000e+00
0     5.099971e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.099971e+00   6.627726e-07   1.397766e-06   0.000000e+00  -8.782449e-06   4.164352e-06   0.000000e+00
0     5.199777e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.199777e+00  -2.921523e-07   1.566916e-06   0.000000e+00  -9.845234e-06  -1.835621e-06   0.000000e+00
0     5.299922e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.299922e+00  -1.192557e-06   1.127201e-06   0.000000e+00  -7.082413e-06  -7.493014e-06   0.000000e+00
0     5.399727e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.399727e+00  -1.673445e-06   2.190180e-07   0.000000e+00  -1.376140e-06  -1.051450e-05   0.000000e+00
0     5.499872e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.499872e+00  -1.522874e-06  -8.301398e-07   0.000000e+00   5.215887e-06  -9.568431e-06   0.000000e+00
0     5.599677e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.599677e+00  -7.659404e-07  -1.607629e-06   0.000000e+00   1.010098e-05  -4.812499e-06   0.000000e+00
0     5.699821e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.699821e+00   3.353447e-07  -1.795937e-06   0.000000e+00   1.128417e-05   2.107060e-06   0.000000e+00
0     5.799965e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.799965e+00   1.361413e-06  -1.286142e-06   0.000000e+00   8.081054e-06   8.554044e-06   0.000000e+00
0     5.899769e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.899769e+00   1.902065e-06  -2.484490e-07   0.000000e+00   1.561036e-06   1.195108e-05   0.000000e+00
0     5.999913e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.999913e+00   1.723604e-06   9.401274e-07   0.000000e+00  -5.907028e-06   1.082978e-05   0.000000e+00
0     6.099716e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.099716e+00   8.631418e-07   1.812827e-06   0.000000e+00  -1.139037e-05   5.423324e-06   0.000000e+00
0     6.199859e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.199859e+00  -3.771471e-07   2.017015e-06   0.000000e+00  -1.267331e-05  -2.369654e-06   0.000000e+00
0     6.299662e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.299662e+00  -1.520478e-06   1.441862e-06   0.000000e+00  -9.059496e-06  -9.553399e-06   0.000000e+00
0     6.399805e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.399805e+00  -2.120494e-06   2.764831e-07   0.000000e+00  -1.737209e-06  -1.332339e-05   0.000000e+00
0     6.499947e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.499947e+00  -1.914320e-06  -1.044689e-06   0.000000e+00   6.563935e-06  -1.202795e-05   0.000000e+00
0     6.599750e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.599750e+00  -9.549762e-07  -2.006747e-06   0.000000e+00   1.260871e-05  -6.000241e-06   0.000000e+00
