# id: Particle id
# t: time in code units
# a: semi-major axis in code units
# e: eccentricity 
# i: inclination in rad [0, pi]
# Omega: longitude of ascending node in rad [0, 2pi]
# omega: argument of pericentre in rad [0, 2pi]
# f: true anomaly in rad [0, 2pi]
# P: period in code units
# E: eccentric anomaly in rad [0, 2pi]
# M: mean anomaly in rad [0, 2pi]
#id   t              a              e              i              Omega          omega          f              P              E              M           
1     0.000000e+00   1.000000e+00   7.771637e-16   0.000000e+00   0.000000e+00   0.000000e+00   5.000000e-01   9.999983e-01   5.000000e-01   5.000000e-01
1     9.957533e-02   1.000003e+00   3.262399e-06   0.000000e+00   0.000000e+00   4.904914e-01   6.351596e-01   1.000005e+00   6.351577e-01   6.351558e-01
1     1.996179e-01   1.000003e+00   3.139406e-06   0.000000e+00   0.000000e+00   4.297658e-01   1.324470e+00   1.000004e+00   1.324467e+00   1.324464e+00
1     2.996441e-01   1.000003e+00   3.188072e-06   0.000000e+00   0.000000e+00   3.168312e-01   2.065885e+00   1.000004e+00   2.065883e+00   2.065880e+00
1     3.996678e-01   1.000002e+00   3.532601e-06   0.000000e+00   0.000000e+00   2.279637e-01   2.783215e+00   1.000003e+00   2.783214e+00   2.783213e+00
1     4.996939e-01   1.000002e+00   4.038413e-06   0.000000e+00   0.000000e+00   2.219831e-01   3.417672e+00   1.000002e+00   3.417673e+00   3.417674e+00
1     5.997193e-01   1.000001e+00   4.471432e-06   0.000000e+00   0.000000e+00   2.843056e-01   3.983823e+00   1.000001e+00   3.983826e+00   3.983829e+00
1     6.997399e-01   1.000001e+00   4.682010e-06   0.000000e+00   0.000000e+00   3.735622e-01   4.523011e+00   9.999997e-01   4.523016e+00   4.523020e+00
1     7.997536e-01   1.000000e+00   4.660720e-06   0.000000e+00   0.000000e+00   4.519466e-01   5.073033e+00   9.999990e-01   5.073037e+00   5.073041e+00
1     8.997612e-01   1.000000e+00   4.525126e-06   0.000000e+00   0.000000e+00   4.947358e-01   5.658614e+00   9.999985e-01   5.658616e+00   5.658619e+00
1     9.997651e-01   1.000000e+00   4.445690e-06   0.000000e+00   0.000000e+00   5.034403e-01   6.278259e+00   9.999983e-01   6.278259e+00   6.278259e+00
1     1.099767e+00   1.000000e+00   4.438806e-06   0.000000e+00   0.000000e+00   5.039026e-01   6.229495e-01   9.999983e-01   6.229469e-01   6.229443e-01
1     1.199767e+00   1.000000e+00   4.431016e-06   0.000000e+00   0.000000e+00   5.030739e-01   1.252097e+00   9.999983e-01   1.252093e+00   1.252088e+00
1     1.299763e+00   1.000000e+00   4.427096e-06   0.000000e+00   0.000000e+00   5.010287e-01   1.882438e+00   9.999983e-01   1.882434e+00   1.882429e+00
1     1.399755e+00   1.000000e+00   4.430293e-06   0.000000e+00   0.000000e+00   4.986823e-01   2.513052e+00   9.999983e-01   2.513050e+00   2.513047e+00
1     1.499743e+00   9.999999e-01   4.440305e-06   0.000000e+00   0.000000e+00   4.972575e-01   3.142713e+00   9.999983e-01   3.142713e+00   3.142713e+00
1     1.599727e+00   9.999999e-01   4.452888e-06   0.000000e+00   0.000000e+00   4.976137e-01   3.770570e+00   9.999982e-01   3.770573e+00   3.770575e+00
1     1.699706e+00   9.999999e-01   4.462231e-06   0.000000e+00   0.000000e+00   4.997328e-01   4.396638e+00   9.999982e-01   4.396642e+00   4.396647e+00
1     1.799683e+00   9.999999e-01   4.464110e-06   0.000000e+00   0.000000e+00   5.027242e-01   5.021822e+00   9.999982e-01   5.021826e+00   5.021830e+00
1     1.899663e+00   9.999999e-01   4.457915e-06   0.000000e+00   0.000000e+00   5.053639e-01   5.647378e+00   9.999982e-01   5.647381e+00   5.647383e+00
