# Number of bins: 3
#
# Size [cm]:     1.500000e+00  4.242641e+00  1.200000e+01   1.500000e+00   4.242641e+00   1.200000e+01
#
# Time           Normalized dust force                     Number of particles counted
#
2.379849e+01     2.013601e-02  1.166182e-03  3.731539e-01         940905         925857         834375
2.389831e+01    -3.812226e-03  1.354015e-02  3.758166e-01         940887         925714         833887
2.399987e+01    -2.632919e-02  1.316091e-02  3.766437e-01         940831         925552         833602
2.409969e+01    -7.340760e-02 -1.249147e-02  3.993605e-01         940810         925337         833216
2.419951e+01    -5.822373e-02  1.518760e-02  4.591155e-01         940788         925215         832833
2.429932e+01    -3.876476e-02 -2.911149e-02  4.766307e-01         940722         925017         832448
2.439914e+01    -2.456792e-02 -1.787032e-02  4.555415e-01         940624         924842         832009
2.449896e+01    -5.647744e-02 -2.274168e-02  4.479198e-01         940565         924639         831612
2.459877e+01    -6.868781e-02  6.052807e-03  4.082645e-01         940495         924515         831204
2.469859e+01    -5.494455e-02 -1.254198e-02  4.271856e-01         940436         924341         830793
2.479841e+01    -3.450743e-02 -1.493231e-02  4.268473e-01         940391         924189         830374
2.489998e+01    -3.793958e-02  4.626531e-03  3.752842e-01         940303         923998         830027
2.499979e+01    -5.217673e-02  3.666499e-02  3.294470e-01         940356         923833         829619
2.509961e+01    -6.147884e-02  9.292027e-04  3.353922e-01         940389         923777         829196
2.519943e+01    -4.986473e-02  1.476573e-02  3.233704e-01         940385         923551         828726
2.529924e+01    -4.069879e-02  8.818851e-03  3.721290e-01         940320         923415         828266
2.539906e+01    -4.322834e-02  1.826267e-02  3.929333e-01         940273         923259         827894
2.549888e+01    -3.550760e-02  1.180610e-03  4.036511e-01         940259         923105         827499
2.559869e+01    -1.059613e-02  1.794900e-03  4.100612e-01         940157         922889         827122
2.569851e+01     8.720019e-03  2.731800e-02  3.902342e-01         940108         922719         826729
2.579833e+01     1.525996e-02  2.807539e-02  4.019215e-01         940095         922613         826331
2.589989e+01    -1.368332e-02 -2.951412e-03  4.071799e-01         940072         922463         825954
2.599971e+01    -4.618258e-02  3.714931e-02  4.245167e-01         940024         922230         825527
2.609953e+01    -5.312656e-02  4.395718e-02  3.556770e-01         940007         922109         825050
2.619934e+01    -5.145866e-02  3.613095e-03  3.934043e-01         940036         921907         824688
2.629916e+01    -5.570720e-02 -1.637774e-02  4.273327e-01         939981         921755         824385
2.639898e+01    -5.933437e-02 -4.869857e-02  3.888062e-01         939933         921608         823880
2.649879e+01    -5.888570e-02 -6.901070e-02  3.637925e-01         939876         921418         823465
2.659861e+01    -4.725078e-02 -7.028282e-02  3.417709e-01         939872         921308         823029
2.669843e+01    -4.407661e-02 -6.101180e-02  4.259939e-01         939823         921160         822697
2.679999e+01    -5.118682e-02 -4.319989e-02  4.415389e-01         939808         920971         822356
2.689981e+01    -4.030085e-02 -5.033782e-02  4.565088e-01         939772         920857         821883
2.699963e+01    -6.335450e-02 -5.453627e-02  4.923758e-01         939843         920680         821647
2.709945e+01    -7.195412e-02 -4.425184e-02  4.513429e-01         939821         920490         821286
2.719926e+01    -5.881623e-02 -5.260565e-02  4.470286e-01         939759         920326         820871
2.729908e+01    -4.489996e-02 -4.232693e-02  4.521523e-01         939784         920173         820448
2.739890e+01    -4.309549e-02 -1.587109e-02  4.384663e-01         939744         920074         820125
2.749871e+01    -5.098274e-02 -2.754726e-02  4.381278e-01         939693         919920         819735
2.759853e+01    -7.545965e-02 -4.015511e-02  4.528197e-01         939604         919764         819396
2.769834e+01    -7.663006e-02 -1.888374e-02  4.619010e-01         939539         919488         819084
2.779991e+01    -7.661281e-02 -8.423132e-03  5.063753e-01         939490         919346         818672
2.789973e+01    -7.218011e-02 -1.684911e-02  4.826042e-01         939510         919270         818288
2.799955e+01    -7.040097e-02  9.963298e-03  4.823719e-01         939520         919156         817986
2.809936e+01    -5.421892e-02  4.582089e-02  4.844005e-01         939483         918998         817585
2.819918e+01    -5.089746e-02  3.294661e-02  4.710482e-01         939407         918923         817217
2.829900e+01    -5.529776e-02  4.511715e-02  4.730371e-01         939424         918759         816764
2.839881e+01    -5.169383e-02  4.152927e-02  4.420016e-01         939437         918599         816448
2.849863e+01    -5.168993e-02  4.866497e-02  4.675542e-01         939462         918443         815921
2.859845e+01    -4.953736e-02  1.958820e-02  4.166819e-01         939372         918332         815503
2.869826e+01    -5.661215e-02 -5.310558e-03  4.509346e-01         939270         918210         815234
2.879983e+01    -5.335936e-02 -3.768872e-02  4.887221e-01         939210         918115         814795
2.889965e+01    -5.440944e-02  7.294689e-03  5.277088e-01         939235         917951         814323
2.899946e+01    -6.261144e-02  1.370441e-02  5.575566e-01         939205         917814         813912
2.909928e+01    -5.423558e-02 -6.834897e-02  5.164241e-01         939167         917779         813604
2.919910e+01    -4.570948e-02 -1.019002e-01  5.066027e-01         939094         917588         813283
2.929891e+01    -5.414082e-02 -9.679281e-02  5.476179e-01         939107         917445         812810
2.939873e+01    -8.551777e-02 -8.547858e-02  5.781323e-01         938985         917300         812462
2.949855e+01    -9.280608e-02 -4.076536e-02  5.427327e-01         938942         917158         812148
2.959836e+01    -9.826298e-02 -2.200264e-02  5.420226e-01         938941         917008         811816
2.969993e+01    -9.850072e-02 -4.491683e-02  5.561369e-01         938994         916814         811456
2.979975e+01    -1.106022e-01 -6.943435e-02  5.082989e-01         938930         916581         811118
2.989957e+01    -9.011464e-02 -6.469414e-02  4.809419e-01         938889         916481         810829
2.999938e+01    -9.276927e-02 -7.890983e-02  4.450736e-01         938893         916459         810515
3.009920e+01    -8.975735e-02 -1.029944e-01  4.654032e-01         938886         916330         810192
3.019902e+01    -7.424363e-02 -9.899802e-02  4.845688e-01         938873         916161         809876
3.029883e+01    -6.051385e-02 -7.261547e-02  4.753720e-01         938864         916077         809604
3.039865e+01    -6.030433e-02 -5.826086e-02  5.265206e-01         938820         915877         809301
3.049847e+01    -5.014716e-02 -8.215896e-02  5.054488e-01         938766         915711         808852
3.059828e+01    -4.859174e-02 -1.331488e-01  5.190430e-01         938718         915585         808407
3.069985e+01    -3.641713e-02 -1.483300e-01  4.932399e-01         938717         915441         807990
3.079967e+01    -4.364939e-02 -1.139632e-01  5.336721e-01         938726         915393         807585
3.089948e+01    -3.393655e-02 -6.527342e-02  5.335878e-01         938702         915261         807205
3.099930e+01    -4.175602e-02 -4.071115e-02  5.759030e-01         938672         915222         806926
3.109912e+01    -6.807059e-02 -5.237837e-02  5.448696e-01         938747         915039         806499
3.119893e+01    -5.545127e-02 -6.916316e-02  5.665462e-01         938673         914848         806175
3.129875e+01    -6.449806e-02 -4.545912e-02  5.480719e-01         938616         914685         805857
