# id: Particle id
# t: time in code units
# a: semi-major axis in code units
# e: eccentricity 
# i: inclination in rad [0, pi]
# Omega: longitude of ascending node in rad [0, 2pi]
# omega: argument of pericentre in rad [0, 2pi]
# f: true anomaly in rad [0, 2pi]
# P: period in code units
# E: eccentric anomaly in rad [0, 2pi]
# M: mean anomaly in rad [0, 2pi]
#id   t              a              e              i              Omega          omega          f              P              E              M           
1     0.000000e+00   1.000000e+00   7.772196e-16   0.000000e+00   0.000000e+00   0.000000e+00   5.000000e-01   9.999925e-01   5.000000e-01   5.000000e-01
1     9.957529e-02   1.000015e+00   1.468242e-05   0.000000e+00   0.000000e+00   4.904640e-01   6.351896e-01   1.000022e+00   6.351809e-01   6.351721e-01
1     1.996175e-01   1.000014e+00   1.412934e-05   0.000000e+00   0.000000e+00   4.297199e-01   1.324514e+00   1.000020e+00   1.324500e+00   1.324487e+00
1     2.996424e-01   1.000012e+00   1.434888e-05   0.000000e+00   0.000000e+00   3.167993e-01   2.065896e+00   1.000016e+00   2.065884e+00   2.065871e+00
1     3.996634e-01   1.000010e+00   1.589963e-05   0.000000e+00   0.000000e+00   2.279649e-01   2.783158e+00   1.000012e+00   2.783153e+00   2.783147e+00
1     4.996851e-01   1.000008e+00   1.817587e-05   0.000000e+00   0.000000e+00   2.220023e-01   3.417548e+00   1.000008e+00   3.417553e+00   3.417558e+00
1     5.997038e-01   1.000005e+00   2.012440e-05   0.000000e+00   0.000000e+00   2.843239e-01   3.983639e+00   1.000003e+00   3.983654e+00   3.983669e+00
1     6.997153e-01   1.000003e+00   2.107195e-05   0.000000e+00   0.000000e+00   3.735705e-01   4.522772e+00   9.999988e-01   4.522792e+00   4.522813e+00
1     7.997175e-01   1.000001e+00   2.097606e-05   0.000000e+00   0.000000e+00   4.519466e-01   5.072732e+00   9.999954e-01   5.072752e+00   5.072771e+00
1     8.997114e-01   1.000000e+00   2.036547e-05   0.000000e+00   0.000000e+00   4.947285e-01   5.658249e+00   9.999932e-01   5.658261e+00   5.658273e+00
1     9.997001e-01   1.000000e+00   2.000732e-05   0.000000e+00   0.000000e+00   5.033921e-01   6.277862e+00   9.999924e-01   6.277862e+00   6.277862e+00
1     1.099683e+00   9.999999e-01   1.997662e-05   0.000000e+00   0.000000e+00   5.037843e-01   6.225225e-01   9.999924e-01   6.225109e-01   6.224992e-01
1     1.199650e+00   9.999999e-01   1.994290e-05   0.000000e+00   0.000000e+00   5.029000e-01   1.251537e+00   9.999923e-01   1.251518e+00   1.251499e+00
1     1.299599e+00   9.999999e-01   1.992702e-05   0.000000e+00   0.000000e+00   5.008535e-01   1.881589e+00   9.999923e-01   1.881570e+00   1.881551e+00
1     1.399531e+00   9.999998e-01   1.994304e-05   0.000000e+00   0.000000e+00   4.985511e-01   2.511772e+00   9.999922e-01   2.511761e+00   2.511749e+00
1     1.499447e+00   9.999998e-01   1.998874e-05   0.000000e+00   0.000000e+00   4.972073e-01   3.140889e+00   9.999921e-01   3.140889e+00   3.140889e+00
1     1.599351e+00   9.999997e-01   2.004483e-05   0.000000e+00   0.000000e+00   4.976421e-01   3.768152e+00   9.999920e-01   3.768164e+00   3.768176e+00
1     1.699247e+00   9.999996e-01   2.008551e-05   0.000000e+00   0.000000e+00   4.997986e-01   4.393647e+00   9.999920e-01   4.393666e+00   4.393685e+00
1     1.799139e+00   9.999996e-01   2.009249e-05   0.000000e+00   0.000000e+00   5.027816e-01   5.018311e+00   9.999919e-01   5.018330e+00   5.018349e+00
1     1.899035e+00   9.999995e-01   2.006377e-05   0.000000e+00   0.000000e+00   5.053740e-01   5.643403e+00   9.999918e-01   5.643415e+00   5.643427e+00
1     1.998936e+00   9.999995e-01   2.001177e-05   0.000000e+00   0.000000e+00   5.066577e-01   6.269845e+00   9.999917e-01   6.269845e+00   6.269845e+00
1     2.098841e+00   9.999994e-01   1.995497e-05   0.000000e+00   0.000000e+00   5.062481e-01   6.148203e-01   9.999916e-01   6.148088e-01   6.147973e-01
1     2.198748e+00   9.999993e-01   1.991264e-05   0.000000e+00   0.000000e+00   5.042082e-01   1.244616e+00   9.999915e-01   1.244597e+00   1.244578e+00
