# Number of bins: 20
#
# Size [cm]:     5.000000e-01  6.071401e-01  7.372383e-01  8.952140e-01  1.087041e+00  1.319972e+00  1.602816e+00  1.946268e+00  2.363315e+00  2.869727e+00  3.484652e+00  4.231345e+00  5.138039e+00  6.239019e+00  7.575918e+00  9.199288e+00  1.117051e+01  1.356413e+01  1.647066e+01  2.000000e+01   5.000000e-01   6.071401e-01   7.372383e-01   8.952140e-01   1.087041e+00   1.319972e+00   1.602816e+00   1.946268e+00   2.363315e+00   2.869727e+00   3.484652e+00   4.231345e+00   5.138039e+00   6.239019e+00   7.575918e+00   9.199288e+00   1.117051e+01   1.356413e+01   1.647066e+01   2.000000e+01
#
# Time           Normalized dust force                                                                                                                                                                                                                                                                   Number of particles counted
#
0.000000e+00     9.055577e-03 -6.038455e-03 -4.645881e-03 -7.282213e-03  7.554389e-03  2.667011e-03 -1.346488e-02 -9.063048e-03  4.037706e-03 -5.685248e-03  1.613546e-03  4.563406e-03  1.010149e-02 -6.578377e-03  1.042552e-02  1.126945e-02 -4.441378e-04  3.148924e-03  2.788740e-02  1.438988e-03          23584          23489          23589          23603          23587          23550          23651          23581          23558          23603          23579          23559          23543          23548          23565          23533          23573          23601          23503          23610
9.957529e-02    -2.055644e-01  1.979950e-02 -9.833921e-02 -3.183419e-01  8.450961e-02  1.148864e-01 -2.324375e-01 -4.625701e-02  8.254319e-01  3.604435e-01 -2.068527e-01 -1.656914e-02 -5.505609e-01  1.994133e-01  8.084047e-01 -8.499745e-02 -1.746139e+00 -4.774289e-01 -3.652534e-01 -1.006290e-01          23547          23468          23564          23580          23557          23529          23633          23558          23528          23580          23563          23547          23526          23539          23552          23530          23580          23606          23505          23611
1.996175e-01    -1.989705e-01  5.222455e-02 -8.770236e-04 -3.826011e-01 -8.054002e-02  1.753436e-01 -2.450283e-01 -1.854369e-01  6.642744e-01  4.556192e-01 -7.234897e-02 -3.033025e-01 -5.123444e-01 -4.597524e-02  6.796601e-01 -5.414805e-03 -6.512785e-01 -1.749681e-02 -2.009588e-01  4.841200e-02          23495          23409          23507          23519          23488          23475          23573          23505          23482          23519          23513          23495          23477          23489          23515          23490          23546          23575          23498          23619
2.996424e-01    -1.799521e-01  6.905432e-02  1.159091e-01 -4.534315e-01 -1.309469e-02  1.599389e-01 -2.669906e-01 -3.828566e-01  3.950708e-01  3.965918e-01 -9.645233e-02 -3.172602e-01 -5.099006e-01  1.029604e-01  3.831606e-01 -2.884203e-01 -1.634258e-01 -2.559286e-01  4.155189e-01 -7.203191e-01          23408          23347          23430          23459          23428          23386          23494          23436          23404          23458          23435          23430          23421          23431          23451          23450          23509          23546          23469          23612
3.996634e-01    -1.907676e-01 -3.110663e-02  1.615272e-01 -4.300855e-01  8.666747e-02  1.516509e-01 -2.540552e-01 -5.244687e-01  1.026122e-02  2.666928e-01 -8.133887e-02 -4.735221e-01 -8.678493e-01 -4.649232e-02 -2.094965e-01 -2.399905e-01 -2.672379e-01 -1.928492e-01  5.455342e-01 -3.047381e-01          23335          23265          23364          23392          23370          23311          23431          23371          23333          23398          23369          23359          23357          23377          23381          23391          23465          23514          23443          23597
4.996851e-01    -2.039253e-01 -1.805248e-01  1.987226e-01 -3.410953e-01  1.167897e-01  4.611207e-02 -3.008481e-01 -5.477042e-01 -1.903165e-01  2.420192e-01 -2.728069e-02 -2.893698e-01 -8.761988e-01 -1.242967e-02 -4.845817e-01 -6.873562e-02 -2.529149e-01 -3.540049e-01  7.619850e-01  3.893348e-01          23291          23222          23336          23341          23341          23269          23387          23322          23290          23354          23327          23316          23323          23338          23352          23361          23443          23503          23450          23622
5.997038e-01    -1.935038e-01 -1.287490e-01  2.019582e-01 -1.892941e-01  7.272986e-02 -1.178328e-02 -2.479954e-01 -4.349000e-01 -2.490447e-02  4.156088e-01 -1.656051e-01  1.218637e-02 -6.772880e-01  1.137899e-01 -2.334006e-01  7.945020e-02 -7.266171e-01  1.549439e-01  1.045234e-01 -1.162064e-01          23290          23224          23331          23341          23340          23284          23388          23322          23293          23359          23334          23333          23326          23349          23363          23378          23466          23530          23496          23677
6.997153e-01    -1.427227e-01 -9.362332e-02  1.978709e-01 -9.456300e-02 -9.353427e-02 -1.446006e-01 -3.044547e-01 -2.806071e-01 -1.066641e-01  5.259316e-01 -3.784014e-01  1.815830e-01 -4.174130e-01 -1.822726e-01  1.210901e-01  3.139399e-01 -9.158659e-01  2.671435e-01  1.354709e-01 -3.880300e-01          23330          23268          23375          23399          23383          23331          23433          23379          23347          23415          23394          23387          23382          23405          23427          23444          23531          23607          23571          23771
7.997175e-01    -6.684448e-02  6.132990e-02  2.072593e-01 -3.928389e-02 -2.215814e-01 -2.193207e-01 -2.927073e-01 -1.080786e-01 -1.501436e-01  9.422178e-02 -5.167247e-01  2.011622e-01 -3.123913e-02 -8.294570e-02  3.406856e-01  1.466157e-01 -7.394009e-01  3.355361e-01  2.184897e-01 -3.310791e-01          23432          23343          23448          23467          23460          23411          23513          23457          23416          23497          23483          23464          23460          23495          23523          23535          23629          23725          23715          23871
8.997114e-01     6.402278e-02  1.570532e-01  2.202203e-01 -8.011937e-02 -3.027252e-01 -3.811441e-01 -1.671733e-01  1.621887e-01  9.742581e-02 -2.419053e-01 -2.534550e-01 -8.948076e-02 -3.112546e-01 -2.953756e-01  1.615567e-01  9.613100e-02 -2.154837e-01  3.937292e-01  2.715084e-01 -2.453986e-01          23510          23427          23529          23543          23526          23490          23608          23536          23506          23561          23558          23542          23543          23590          23607          23616          23738          23852          23833          23924
